Date,AIB.IR,BIRG.IR,IRES.IR,CRH.IR,HRN.IR
2023-06-28,43.7706,5.6192,0.5573,82.8426,0.5258
2023-06-29,43.4181,5.5425,0.5577,83.6436,0.5338
2023-06-30,43.6321,5.5423,0.5468,86.1812,0.5308
2023-07-03,43.3064,5.5377,0.5504,86.3695,0.5189
2023-07-04,43.2662,5.5607,0.5434,86.1139,0.528
2023-07-05,44.8788,5.5695,0.5401,85.8037,0.5371
2023-07-06,44.694,5.6434,0.5424,85.9923,0.5279
2023-07-07,44.4221,5.7299,0.5367,84.9428,0.538
2023-07-10,43.9253,5.6324,0.5363,85.1241,0.5407
2023-07-11,44.5124,5.7137,0.5251,85.7313,0.5418
2023-07-12,44.3807,5.6038,0.5298,86.0303,0.5529
2023-07-13,43.8829,5.6589,0.5429,86.6527,0.5623
2023-07-14,44.9161,5.7174,0.564,87.2485,0.567
2023-07-17,46.0515,5.5396,0.5648,84.9389,0.5705
2023-07-18,45.5747,5.5491,0.571,85.7837,0.575
2023-07-19,44.0851,5.5076,0.557,84.9407,0.5721
2023-07-20,44.8791,5.4403,0.5687,83.5604,0.5718
2023-07-21,44.3478,5.5617,0.5749,82.1916,0.5654
2023-07-24,44.9768,5.5033,0.5711,82.7565,0.5631
2023-07-25,43.4246,5.4317,0.581,82.5043,0.5605
2023-07-26,44.1186,5.4395,0.5791,80.4324,0.5561
2023-07-27,43.1866,5.5017,0.5755,81.0393,0.5571
2023-07-28,43.7535,5.49,0.5794,79.3012,0.5549
2023-07-31,43.775,5.596,0.5709,79.494,0.5585
2023-08-01,43.0488,5.6457,0.5791,79.8059,0.5472
2023-08-02,42.75,5.4455,0.5707,80.8997,0.5464
2023-08-03,43.2777,5.3993,0.5625,83.1046,0.5474
2023-08-04,43.3689,5.3507,0.5555,81.4163,0.5453
2023-08-07,43.8262,5.3938,0.5614,81.3776,0.5442
2023-08-08,45.3645,5.163,0.5567,81.0634,0.5334
2023-08-09,44.1237,5.3795,0.5464,81.6208,0.5359
2023-08-10,45.3928,5.4274,0.5419,81.9128,0.5403
2023-08-11,45.4872,5.4417,0.5418,81.5022,0.5437
2023-08-14,44.7769,5.5481,0.533,80.9848,0.5509
2023-08-15,43.7369,5.7622,0.5246,79.6436,0.5524
2023-08-16,43.6014,5.8455,0.54,80.8583,0.5558
2023-08-17,44.3206,5.9375,0.5336,81.4454,0.5569
2023-08-18,44.2314,5.9514,0.5313,82.6013,0.5618
2023-08-21,45.4209,5.9387,0.5287,82.2399,0.5507
2023-08-22,44.2691,5.8936,0.5257,81.4493,0.5446
2023-08-23,44.2702,5.8151,0.5303,80.1474,0.5556
2023-08-24,43.3028,5.7508,0.5374,80.6077,0.5384
2023-08-25,43.5909,5.6247,0.5352,79.3661,0.5375
2023-08-28,44.2831,5.6188,0.5261,81.6095,0.5455
2023-08-29,43.965,5.4649,0.5355,80.022,0.5449
2023-08-30,41.956,5.4831,0.5348,80.3785,0.5422
2023-08-31,42.1132,5.4809,0.5478,82.3081,0.5432
2023-09-01,42.4477,5.4952,0.5308,83.0797,0.5408
2023-09-04,42.7605,5.4493,0.5323,83.3268,0.5411
2023-09-05,43.7027,5.725,0.5466,82.1331,0.5365
2023-09-06,42.8875,5.8537,0.544,80.4434,0.5441
2023-09-07,43.4123,5.7355,0.5424,81.4055,0.5539
2023-09-08,44.3357,5.7585,0.5447,83.285,0.553
2023-09-11,42.9554,5.7023,0.5405,82.7589,0.5434
2023-09-12,43.2078,5.6087,0.5383,81.3599,0.5399
2023-09-13,42.8339,5.4867,0.5358,78.3621,0.5387
2023-09-14,42.7825,5.5266,0.5313,77.225,0.5422
2023-09-15,43.055,5.4661,0.5404,77.1169,0.5354
2023-09-18,42.6953,5.5538,0.5439,79.0058,0.5303
2023-09-19,42.1966,5.6453,0.5459,79.8349,0.5337
2023-09-20,42.232,5.7734,0.5521,80.2284,0.5401
2023-09-21,41.4322,5.694,0.5502,79.7686,0.5359
2023-09-22,40.6486,5.7394,0.5444,79.0906,0.527
2023-09-25,41.1453,5.8,0.5399,80.7965,0.5489
2023-09-26,40.3214,5.7561,0.54,81.0674,0.5544
2023-09-27,40.8049,5.6845,0.5322,78.5161,0.5526
2023-09-28,41.1475,5.8355,0.5286,77.7415,0.5587
2023-09-29,39.9048,5.8584,0.5249,76.7575,0.5579
2023-10-02,39.4374,5.9206,0.5404,76.1479,0.564
2023-10-03,40.2774,5.8421,0.5197,76.8202,0.5652
2023-10-04,39.59,5.7265,0.5185,76.7198,0.5659
2023-10-05,39.2751,5.6743,0.531,76.655,0.5652
2023-10-06,39.6045,5.6639,0.532,78.2015,0.555
2023-10-09,40.1612,5.5663,0.5376,77.4029,0.5686
2023-10-10,39.9926,5.5665,0.5384,79.609,0.5619
2023-10-11,39.5806,5.4136,0.5335,78.8263,0.5523
2023-10-12,40.5831,5.3154,0.517,78.9576,0.5509
2023-10-13,41.8374,5.3749,0.5186,78.647,0.5443
2023-10-16,42.5698,5.4291,0.5131,78.8187,0.544
2023-10-17,42.6439,5.3953,0.5075,79.3735,0.5488
2023-10-18,42.0462,5.3065,0.5041,79.9194,0.5558
2023-10-19,41.4403,5.2182,0.5163,79.0348,0.5615
2023-10-20,41.8321,5.1873,0.5336,77.7181,0.5594
2023-10-23,42.1508,5.2431,0.5353,80.684,0.5598
2023-10-24,43.2028,5.3239,0.532,80.1192,0.5628
2023-10-25,43.7088,5.2816,0.5234,80.9916,0.5504
2023-10-26,42.5604,5.1829,0.5268,79.0488,0.5544
2023-10-27,43.3602,5.2067,0.5399,78.7397,0.5443
2023-10-30,42.6072,5.1375,0.5382,78.6133,0.5584
2023-10-31,42.3288,5.0949,0.5205,79.2002,0.5556
2023-11-01,42.5257,5.2065,0.5254,75.9655,0.5543
2023-11-02,44.0327,5.2781,0.5327,76.1804,0.549
2023-11-03,46.4586,5.2928,0.5211,74.8804,0.5447
2023-11-06,46.9668,5.1836,0.5224,75.2713,0.5604
2023-11-07,46.8262,5.2025,0.5258,74.1159,0.5671
2023-11-08,47.2788,5.2941,0.5253,73.1808,0.5561
2023-11-09,48.0303,5.2626,0.5197,72.9013,0.5667
2023-11-10,47.7701,5.3801,0.5271,71.7646,0.5753
2023-11-13,49.2941,5.4951,0.5242,71.2715,0.5733
2023-11-14,49.5059,5.6459,0.5135,70.0082,0.5756
2023-11-15,49.9523,5.6752,0.499,68.0902,0.5756
2023-11-16,50.5509,5.731,0.5078,69.1597,0.59
2023-11-17,50.9389,5.8648,0.5122,67.8265,0.5841
2023-11-20,51.7047,5.909,0.5129,67.6648,0.5853
2023-11-21,51.1541,5.8617,0.5099,68.4565,0.5822
2023-11-22,50.6626,5.8198,0.5062,67.8418,0.5717
2023-11-23,49.6915,5.8436,0.4987,67.017,0.5876
2023-11-24,50.0886,5.7213,0.4958,67.2675,0.5789
2023-11-27,50.7887,5.709,0.4813,68.4257,0.5806
2023-11-28,51.2109,5.8127,0.4765,67.2378,0.5679
2023-11-29,52.7356,5.6052,0.4745,67.1065,0.5651
2023-11-30,52.7429,5.7472,0.4786,65.3701,0.5682
2023-12-01,53.3776,5.854,0.4784,65.0023,0.5624
2023-12-04,52.3625,5.8111,0.4838,65.0565,0.5666
2023-12-05,52.0174,5.8639,0.4929,64.2366,0.5647
2023-12-06,52.668,5.8654,0.5002,63.8132,0.5731
2023-12-07,53.4693,5.9847,0.5035,62.4748,0.583
2023-12-08,53.2048,6.0822,0.5037,62.5675,0.5787
2023-12-11,53.1503,5.944,0.4969,63.5859,0.5793
2023-12-12,51.74,6.0023,0.5021,62.5514,0.5808
2023-12-13,51.4264,5.9833,0.5139,61.9824,0.5854
2023-12-14,52.2463,5.9926,0.5164,62.473,0.5855
2023-12-15,52.7889,5.9223,0.5302,63.6377,0.587
2023-12-18,53.2676,6.0931,0.5191,62.2213,0.5853
2023-12-19,53.327,6.1981,0.5109,62.0822,0.5862
2023-12-20,53.3464,6.1242,0.517,62.3677,0.5958
2023-12-21,52.7378,5.9915,0.519,62.2913,0.6008
2023-12-22,53.4004,5.9549,0.5285,59.9785,0.6061
2023-12-25,53.8096,5.9984,0.5285,60.4519,0.6117
2023-12-26,54.2894,6.0232,0.5222,61.8597,0.6106
2023-12-27,53.7986,6.148,0.5207,61.9884,0.6132
2023-12-28,51.7681,6.2288,0.5098,61.0418,0.6048
2023-12-29,52.7822,6.329,0.5019,60.5876,0.6146
2024-01-01,52.349,6.3641,0.5087,62.2281,0.5931
2024-01-02,51.5648,6.2205,0.5149,63.104,0.5925
2024-01-03,52.2078,6.2018,0.5176,63.7346,0.6011
2024-01-04,51.8592,6.3107,0.5054,64.0983,0.5909
2024-01-05,52.8411,6.3067,0.5029,63.4779,0.5939
2024-01-08,53.4288,6.3599,0.4945,63.3056,0.5889
2024-01-09,54.0857,6.328,0.5026,63.2511,0.5862
2024-01-10,52.7955,6.2225,0.4986,63.7967,0.5933
2024-01-11,53.9366,6.2111,0.4912,65.2723,0.5948
2024-01-12,54.198,6.2438,0.4915,66.3967,0.5796
2024-01-15,53.8579,6.178,0.4872,64.9929,0.5726
2024-01-16,54.0069,6.1554,0.4973,65.2337,0.5797
2024-01-17,52.3278,6.0619,0.4923,65.981,0.583
2024-01-18,52.7174,6.1742,0.4828,66.6193,0.596
2024-01-19,51.7728,6.1457,0.4685,66.0067,0.6087
2024-01-22,50.5499,6.2931,0.4684,68.9357,0.6061
2024-01-23,49.2046,6.4519,0.4648,67.6266,0.6253
2024-01-24,50.182,6.4446,0.4557,66.5406,0.6256
2024-01-25,49.6369,6.3395,0.4633,66.7967,0.618
2024-01-26,50.9916,6.1241,0.4676,68.9556,0.6132
2024-01-29,50.5218,5.9777,0.4675,68.1058,0.5958
2024-01-30,49.0124,5.8444,0.4764,67.8537,0.608
2024-01-31,48.0588,5.9775,0.4809,68.9804,0.6202
2024-02-01,49.1178,5.99,0.4755,68.9836,0.6124
2024-02-02,48.9944,6.0294,0.4687,68.6566,0.6107
2024-02-05,48.5323,5.8114,0.4741,69.2655,0.6115
2024-02-06,48.6808,5.6985,0.4768,69.5728,0.6042
2024-02-07,49.1233,5.7824,0.478,70.6788,0.5909
2024-02-08,50.1031,5.8107,0.4724,72.0812,0.5894
2024-02-09,51.3952,5.7979,0.4765,72.4387,0.5871
2024-02-12,51.0813,5.8527,0.4716,72.7812,0.5843
2024-02-13,49.8987,6.0106,0.471,73.0399,0.586
2024-02-14,49.5466,5.9901,0.4805,73.6032,0.5966
2024-02-15,49.7859,5.998,0.4762,73.688,0.5944
2024-02-16,48.9514,6.0182,0.4659,73.7107,0.5958
2024-02-19,48.1367,6.2551,0.4591,75.0676,0.6013
2024-02-20,48.44,6.0413,0.4655,76.8121,0.6055
2024-02-21,48.41,6.1101,0.4673,75.0858,0.6009
2024-02-22,48.4495,6.0998,0.4665,75.121,0.6017
2024-02-23,47.8129,6.1577,0.4633,74.3627,0.606
2024-02-26,47.6299,6.0926,0.4665,74.0367,0.5974
2024-02-27,46.8648,6.0889,0.4611,74.5107,0.607
2024-02-28,47.6118,6.1611,0.4631,75.2885,0.618
2024-02-29,48.4926,6.4764,0.4585,75.1848,0.6125
2024-03-01,46.925,6.5634,0.4528,73.0338,0.614
2024-03-04,46.1669,6.4735,0.4489,71.9914,0.6191
2024-03-05,44.9592,6.4299,0.4466,72.99,0.6149
2024-03-06,44.4544,6.3834,0.4464,69.9891,0.6187
2024-03-07,44.3996,6.1969,0.4479,71.2678,0.62
2024-03-08,43.2749,6.1647,0.4251,71.852,0.6086
2024-03-11,42.5816,6.2399,0.4204,73.3046,0.6122
2024-03-12,41.8377,6.1109,0.4182,73.1078,0.6038
2024-03-13,42.0006,6.2171,0.427,70.8525,0.611
2024-03-14,42.0619,6.268,0.4207,71.336,0.6059
2024-03-15,41.5365,6.1938,0.4217,72.7334,0.6048
2024-03-18,41.6759,6.1807,0.4305,73.7733,0.6153
2024-03-19,41.284,6.3437,0.4227,73.0576,0.6192
2024-03-20,41.096,6.4212,0.4251,73.1766,0.6109
2024-03-21,42.3188,6.4234,0.4204,72.6104,0.6032
2024-03-22,43.3295,6.3997,0.4176,71.7341,0.5987
2024-03-25,42.3466,6.409,0.413,72.793,0.6017
2024-03-26,42.9764,6.3565,0.4089,71.4982,0.6045
2024-03-27,43.6017,6.1386,0.4244,70.5547,0.5982
2024-03-28,42.729,6.3452,0.4294,69.3994,0.5894
2024-03-29,43.3562,6.3626,0.436,67.8579,0.5916
2024-04-01,44.5427,6.4053,0.4391,68.0296,0.5903
2024-04-02,43.6713,6.4005,0.4294,69.2458,0.6064
2024-04-03,42.975,6.3247,0.4318,69.0743,0.6068
2024-04-04,43.7566,6.3067,0.4383,67.5237,0.6207
2024-04-05,43.9766,6.1428,0.4331,68.4026,0.6116
2024-04-08,44.4148,6.3731,0.439,70.1676,0.5996
2024-04-09,44.6922,6.2455,0.4434,69.5044,0.5912
2024-04-10,45.0108,6.1412,0.4548,69.0235,0.6001
2024-04-11,43.9684,6.0981,0.4523,69.5836,0.6135
2024-04-12,44.7911,6.228,0.4454,71.3119,0.6075
2024-04-15,45.7258,6.2307,0.4433,70.7741,0.604
2024-04-16,45.5517,6.1058,0.4522,69.3708,0.5952
2024-04-17,45.5276,6.2324,0.4408,70.0551,0.5817
2024-04-18,44.3089,6.3083,0.4282,70.9236,0.587
2024-04-19,44.7214,6.3652,0.4288,70.9527,0.5888
2024-04-22,45.1833,6.441,0.4263,70.3765,0.5889
2024-04-23,45.1445,6.6949,0.4264,71.4569,0.5786
2024-04-24,46.0505,6.9358,0.432,72.05,0.5906
2024-04-25,45.7901,6.8592,0.4288,71.2358,0.5869
2024-04-26,46.257,7.043,0.4177,71.3113,0.591
2024-04-29,45.4361,7.0886,0.4296,69.8766,0.5802
2024-04-30,45.4281,7.148,0.4238,70.6234,0.5789
2024-05-01,45.2992,6.9513,0.4176,70.3659,0.5811
2024-05-02,45.49,6.9332,0.4241,69.9247,0.5835
2024-05-03,45.2043,6.8423,0.4219,69.9121,0.5847
2024-05-06,45.1102,6.9365,0.4216,69.9769,0.5885
2024-05-07,45.7782,7.0595,0.4244,70.9459,0.5801
2024-05-08,45.4365,6.8211,0.4309,71.6024,0.5817
2024-05-09,44.1597,6.82,0.429,71.4559,0.5826
2024-05-10,45.533,6.9466,0.4381,72.3035,0.5843
2024-05-13,46.6533,6.9268,0.4252,72.7646,0.5849
2024-05-14,45.6011,7.0108,0.4297,72.3184,0.5756
2024-05-15,46.1667,7.0526,0.4248,72.205,0.5661
2024-05-16,45.7681,7.0934,0.4329,72.0661,0.5504
2024-05-17,45.9917,7.0633,0.4339,72.6394,0.5561
2024-05-20,46.2413,6.924,0.4299,72.2594,0.562
2024-05-21,46.0611,6.7982,0.4339,71.8559,0.568
2024-05-22,45.4354,6.8785,0.4393,74.0175,0.5703
2024-05-23,44.8928,6.882,0.4433,75.0926,0.555
2024-05-24,44.178,6.8678,0.4371,74.2529,0.5479
2024-05-27,43.5403,6.8215,0.4342,74.9174,0.5492
2024-05-28,43.4991,6.7887,0.4342,75.0752,0.5502
2024-05-29,42.9603,6.9065,0.4341,75.5435,0.5487
2024-05-30,43.4873,6.8699,0.4386,75.7243,0.5513
2024-05-31,44.6385,6.7204,0.4265,77.1103,0.5515
2024-06-03,44.1924,6.8036,0.4285,77.5377,0.5524
2024-06-04,44.3895,6.7821,0.4268,77.4896,0.548
2024-06-05,44.7913,6.7869,0.422,78.7351,0.5548
2024-06-06,45.1749,6.967,0.4177,79.0378,0.5519
2024-06-07,45.2462,6.966,0.4165,79.2081,0.5427
2024-06-10,45.8497,7.0004,0.3958,79.6093,0.5375
2024-06-11,46.2506,6.8666,0.392,79.5219,0.5352
2024-06-12,45.2519,6.8433,0.3873,79.5582,0.542
2024-06-13,45.9564,6.913,0.3902,78.8778,0.5417
2024-06-14,46.6866,6.7382,0.3859,78.007,0.5405
2024-06-17,46.0692,6.7617,0.3848,76.8541,0.5321
2024-06-18,46.111,6.7742,0.3931,75.2611,0.5374
2024-06-19,46.6777,6.7802,0.3986,74.2841,0.5331
2024-06-20,46.5165,6.8967,0.4037,74.1119,0.5325
2024-06-21,47.4079,6.9358,0.4009,74.251,0.5425
2024-06-24,49.3959,7.1051,0.404,73.97,0.546
2024-06-25,48.7228,6.9909,0.4028,71.3591,0.5349
2024-06-26,47.5476,7.0078,0.4017,73.0805,0.523
2024-06-27,47.8137,7.0189,0.4041,74.3041,0.5226
2024-06-28,48.4336,6.8974,0.4008,74.8284,0.5147
2024-07-01,48.2479,7.0068,0.4092,77.0101,0.519
2024-07-02,49.4962,7.275,0.4083,75.8966,0.5193
2024-07-03,48.3393,7.2744,0.4119,78.0867,0.5205
2024-07-04,48.9416,7.336,0.4202,76.972,0.5159
2024-07-05,48.4303,7.3476,0.4263,77.2742,0.5273
2024-07-08,49.9105,7.2632,0.4181,75.8106,0.5462
2024-07-09,51.6765,7.048,0.4207,75.8515,0.5444
2024-07-10,50.99,6.968,0.4257,76.3184,0.5468
2024-07-11,50.5079,6.8105,0.4311,76.1642,0.5476
2024-07-12,51.2857,7.0019,0.4245,77.0104,0.5459
2024-07-15,50.9477,6.9901,0.4207,77.1501,0.5402
2024-07-16,50.919,6.9519,0.4265,76.5652,0.5329
2024-07-17,50.954,7.0545,0.4221,75.9334,0.5253
2024-07-18,49.2408,6.9263,0.4204,76.8885,0.5281
2024-07-19,49.2405,6.8407,0.4297,76.1529,0.5247
2024-07-22,48.6532,6.8497,0.4295,77.231,0.5077
2024-07-23,48.2416,6.9664,0.4252,78.6832,0.5106
2024-07-24,49.4815,7.0251,0.4201,76.7231,0.5104
2024-07-25,48.3966,7.055,0.4221,78.0616,0.5191
2024-07-26,49.1023,7.0655,0.4144,80.5181,0.5216
2024-07-29,48.8724,7.1132,0.413,80.8504,0.512
2024-07-30,48.6429,7.1381,0.415,81.6084,0.4977
2024-07-31,49.3326,7.0191,0.4225,82.9137,0.4932
2024-08-01,49.6402,7.0258,0.4265,82.5947,0.4894
2024-08-02,50.1517,6.9036,0.4224,82.8486,0.4953
2024-08-05,51.02,6.9142,0.4293,81.2287,0.4953
2024-08-06,50.734,6.8611,0.4276,81.4248,0.5024
2024-08-07,50.1983,7.1478,0.4203,82.0638,0.4941
2024-08-08,49.2494,7.1446,0.4194,82.7303,0.5001
2024-08-09,48.5441,6.9817,0.4278,84.0891,0.5047
2024-08-12,51.0808,6.9677,0.4289,83.1308,0.492
2024-08-13,52.2144,7.0284,0.429,82.4878,0.5002
2024-08-14,50.9825,7.2224,0.4388,84.8779,0.5009
2024-08-15,49.8054,7.1541,0.4302,84.7119,0.5034
2024-08-16,50.2406,6.9701,0.4226,84.995,0.498
2024-08-19,50.7375,7.0647,0.4132,84.9359,0.506
2024-08-20,51.2408,6.9064,0.4154,83.9077,0.4985
2024-08-21,51.0226,6.8584,0.4164,85.9939,0.5038
2024-08-22,50.9218,6.8308,0.4254,85.3351,0.5091
2024-08-23,51.2285,6.8244,0.4269,83.9079,0.5029
2024-08-26,51.3183,6.9028,0.4246,83.3627,0.5155
2024-08-27,49.3216,6.8269,0.4247,80.8664,0.5171
2024-08-28,49.1335,6.7976,0.4254,80.0958,0.5214
2024-08-29,48.4073,6.7974,0.4156,78.9489,0.5114
2024-08-30,48.5684,6.8154,0.4313,79.7109,0.5251
2024-09-02,51.1374,6.8276,0.4345,78.9247,0.5171
2024-09-03,51.481,6.8778,0.4358,80.0091,0.5238
2024-09-04,51.2086,6.9742,0.4396,81.7261,0.5173
2024-09-05,52.0534,7.0204,0.444,82.7173,0.5134
2024-09-06,52.5089,7.074,0.4432,82.4742,0.5185
2024-09-09,52.9105,6.892,0.4394,82.6763,0.5253
2024-09-10,53.4895,6.8991,0.4431,80.7964,0.517
2024-09-11,55.4425,6.9546,0.4455,80.6586,0.5241
2024-09-12,54.3498,7.039,0.4406,79.635,0.5311
2024-09-13,54.8167,6.9606,0.4493,80.4962,0.5249
2024-09-16,53.9341,6.8869,0.4512,83.6528,0.5355
2024-09-17,54.4754,6.8235,0.4559,84.3115,0.5257
2024-09-18,53.6056,6.8848,0.4647,81.8002,0.5217
2024-09-19,53.2238,7.0027,0.465,81.3794,0.5249
2024-09-20,52.9594,6.9574,0.4671,81.556,0.5193
2024-09-23,53.8836,7.0622,0.4724,81.6896,0.5211
2024-09-24,54.7693,7.0779,0.4677,80.8129,0.5227
2024-09-25,53.5789,7.0649,0.4682,81.1383,0.5216
2024-09-26,53.6436,7.0418,0.469,79.6398,0.5271
2024-09-27,52.985,7.1294,0.4629,78.5274,0.5256
2024-09-30,51.8214,7.1688,0.4778,79.3191,0.5272
2024-10-01,51.6354,7.4374,0.4686,78.1263,0.5349
2024-10-02,51.3668,7.3351,0.4602,78.7868,0.5403
2024-10-03,53.5777,7.3988,0.4687,77.1806,0.5457
2024-10-04,53.9996,7.3361,0.4734,79.2644,0.5379
2024-10-07,52.7003,7.2331,0.4668,78.3617,0.5415
2024-10-08,52.1879,7.2333,0.4708,78.1216,0.5356
2024-10-09,53.1405,7.251,0.4804,78.5369,0.527
2024-10-10,55.1106,7.599,0.4803,77.8905,0.5266
2024-10-11,53.5821,7.5776,0.4977,78.0841,0.5206
2024-10-14,51.8181,7.4388,0.4858,78.7881,0.5259
2024-10-15,53.5405,7.4736,0.4906,79.9574,0.5313
2024-10-16,53.9212,7.2211,0.4986,80.9396,0.5187
2024-10-17,53.1082,7.2116,0.5048,80.755,0.5133
2024-10-18,53.6217,7.215,0.5035,80.6016,0.5039
2024-10-21,51.1416,7.3103,0.5015,83.4898,0.5011
2024-10-22,51.1568,7.4283,0.5047,84.7153,0.504
2024-10-23,51.4648,7.3685,0.5105,83.5615,0.5025
2024-10-24,52.316,7.3518,0.5148,83.7144,0.4988
2024-10-25,51.3929,7.261,0.5223,83.3168,0.5071
2024-10-28,51.4828,7.1283,0.515,83.1728,0.4924
2024-10-29,50.6547,7.1659,0.5135,81.6531,0.5001
2024-10-30,50.8949,7.0178,0.5069,81.1705,0.4968
2024-10-31,50.1033,6.9716,0.5043,83.4194,0.4963
2024-11-01,49.7546,6.8593,0.5114,84.1762,0.4931
2024-11-04,48.8925,6.9224,0.5123,81.0326,0.5027
2024-11-05,49.4657,7.1281,0.5309,82.549,0.495
2024-11-06,50.2265,6.9775,0.5324,83.9351,0.4951
2024-11-07,50.0306,6.7671,0.5329,83.5058,0.4985
2024-11-08,50.0762,6.7546,0.5338,84.4378,0.4884
2024-11-11,48.8086,6.7577,0.5291,83.3675,0.4828
2024-11-12,48.5623,6.7833,0.5288,82.8013,0.482
2024-11-13,48.5308,6.735,0.5371,84.7035,0.4767
2024-11-14,50.7858,6.7142,0.5381,84.3824,0.4718
2024-11-15,49.8018,6.756,0.5323,82.0239,0.4698
2024-11-18,51.0998,6.8724,0.5255,81.9715,0.4737
2024-11-19,52.0105,6.6537,0.5223,81.9001,0.4717
2024-11-20,52.2803,6.6149,0.5229,83.4099,0.4782
2024-11-21,53.9145,6.6393,0.5317,83.4545,0.4722
2024-11-22,54.2812,6.5408,0.5219,82.9491,0.4648
2024-11-25,54.6667,6.7276,0.5196,84.286,0.4762
2024-11-26,54.6285,6.6589,0.5208,84.4666,0.4723
2024-11-27,55.8205,6.6557,0.5076,83.5357,0.4645
2024-11-28,56.9133,6.7177,0.5018,85.0209,0.4544
2024-11-29,56.2988,6.6539,0.4972,85.2968,0.4606
2024-12-02,55.0021,6.454,0.4918,85.3277,0.4587
2024-12-03,54.8183,6.41,0.4932,85.5843,0.4573
2024-12-04,54.0578,6.5193,0.4921,84.2261,0.4564
2024-12-05,54.0101,6.4847,0.4884,83.5809,0.4623
2024-12-06,55.2018,6.396,0.4914,83.612,0.4613
2024-12-09,54.7697,6.4943,0.5032,83.3924,0.475
2024-12-10,54.7414,6.4604,0.5147,85.0232,0.4758
2024-12-11,54.8104,6.4077,0.5011,85.3296,0.4822
2024-12-12,55.6437,6.4246,0.5052,86.4596,0.4872
2024-12-13,53.4517,6.507,0.504,86.4993,0.487
2024-12-16,52.8924,6.7621,0.5052,87.9081,0.4835
2024-12-17,53.1022,6.8551,0.5025,88.4644,0.4856
2024-12-18,54.2388,6.9867,0.5034,88.5104,0.4887
2024-12-19,53.7811,6.9302,0.5045,88.5207,0.4853
2024-12-20,52.0138,6.8151,0.5005,87.2715,0.4863
2024-12-23,52.5948,6.8234,0.4944,87.968,0.494
2024-12-24,52.0179,6.8367,0.4914,87.9425,0.5069
2024-12-25,50.9387,6.7173,0.4931,87.303,0.5124
2024-12-26,50.3899,6.6994,0.4973,88.7911,0.5245
2024-12-27,50.2379,6.7445,0.5032,87.141,0.5204
2024-12-30,49.714,6.7857,0.4998,86.6121,0.5251
2024-12-31,47.7918,6.8431,0.5019,87.9853,0.534
